metadata_decision,crawl_rescue,review_reason,score,title,source,date,url,query_family,query_id,product_hits,adulteration_hits,enforcement_hits,india_hits,exclude_hits,query_used
confirm_metadata_drop,0,no edible-oil product signal | excluded context: sri lanka,-1,"NCB dismantles Nepal-India-Sri Lanka narcotics network; 77 kg hashish oil seized, 5 held",hindustantimes.com,2026-03-06,https://www.hindustantimes.com/india-news/ncb-dismantles-nepal-india-sri-lanka-narcotics-network-77-kg-hashish-oil-seized-5-held-101772813132075.html,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,sri lanka,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,No Safe Haven For Criminals: US Seizes Another Oil Tanker In Caribbean Sea,india.com,2026-01-09,https://zeenews.india.com/world/no-safe-haven-for-criminals-us-seizes-another-oil-tanker-in-caribbean-sea-watch-3005070.html,proximity,proximity_oil_seized,,,seize,india; indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: diesel,-1,"Now, sell used cooking oil for making biodiesel in Panchkula",indiatimes.com,2023-03-15,https://timesofindia.indiatimes.com/city/chandigarh/now-sell-used-cooking-oil-for-making-biodiesel-in-panchkula/articleshow/98644645.cms,proximity,proximity_oil_food_safety,cooking oil,,,chandigarh; india,diesel,"(""oil food safety""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Oil tanker row: Moscow condemns US seizure of Russian-flagged vessel; cites violation of maritime law,indiatimes.com,2026-01-07,https://timesofindia.indiatimes.com/world/rest-of-world/oil-tanker-row-moscow-condemns-us-seizure-of-russian-flagged-vessel-cites-violation-of-maritime-law/articleshow/126399231.cms,proximity,proximity_oil_seized,,,seizure,india,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Oil tanker seized by US in relation to Venezuela set to transfer crude to smaller vessel,livemint.com,2026-03-12,https://www.livemint.com/news/world/oil-tanker-seized-by-us-in-relation-to-venezuela-set-to-transfer-crude-to-smaller-vessel-11773254623161.html,proximity,proximity_oil_seized,,,seize; seized,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Our gratitude': Moscow says US to release two Russian crew members from seized oil tanker; move after request to Trump,indiatimes.com,2026-01-09,https://timesofindia.indiatimes.com/world/europe/our-gratitude-moscow-says-us-to-release-two-russian-crew-members-from-seized-oil-tanker-move-after-request-to-trump/articleshow/126433620.cms,proximity,proximity_oil_seized,,,seize; seized,india,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,"Owning the sea: US boasts after intercepting 3rd oil tanker in 3 days, shares video",indiatoday.in,2026-01-09,https://www.indiatoday.in/world/story/us-forces-intercept-another-sanctioned-oil-tanker-in-caribbean-sea-third-seizure-in-3-days-2849505-2026-01-09?utm_source=rss,proximity,proximity_oil_seized,,,seizure,india; indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: fuel,-1,Project To Convert Used Cooking Oil Into Biofuel Gathers Pace,indiatimes.com,2022-08-20,https://timesofindia.indiatimes.com/city/dehradun/project-to-convert-used-cooking-oil-into-biofuel-gathers-pace/articleshow/93670666.cms,boolean,boolean_core_oils_fraud,cooking oil,,,india,fuel,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Return of the pirates: Iran slams US tanker seizures as armed robbery,indiatoday.in,2026-04-28,https://www.indiatoday.in/world/story/iran-oil-tanker-seizures-tehran-accuses-us-of-piracy-in-strait-of-hormuz-pirates-2902455-2026-04-28?utm_source=rss,proximity,proximity_oil_seized,,,seizure,india; indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Ricin terror plot: Gujarat ATS seizes “hazardous” liquid in drum from Hyderabad “workshop”, heads to UP",indianexpress.com,2025-11-14,https://indianexpress.com/article/cities/ahmedabad/ricin-terror-plot-gujarat-ats-seizes-hazardous-liquid-in-drum-from-hyderabad-workshop-heads-to-up-10364382/,proximity,proximity_oil_seized,,,seize,gujarat; hyderabad; india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,"Russia harshly condemns US seizure of oil tanker, warns of a spike in tensions",hindustantimes.com,2026-01-09,https://www.hindustantimes.com/world-news/russia-harshly-condemns-us-seizure-of-oil-tanker-warns-of-a-spike-in-tensions-101767905801941.html,proximity,proximity_oil_seized,,,seizure,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Russia reaffirms support to Venezuela's Maduro as US aids Nobel laureate Machado’s escape and seizes oil tanker,livemint.com,2025-12-11,https://www.livemint.com/news/world/russia-reaffirms-support-to-venezuelas-maduro-as-us-aids-nobel-laureate-machado-s-escape-and-seizes-oil-tanker-11765469214939.html,proximity,proximity_oil_seized,,,seize,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Russian MP issues nuclear threat, says 'sinking American ships' would stop US after tanker seizure",indiatimes.com,2026-01-08,https://economictimes.indiatimes.com/news/defence/russian-mp-issues-nuclear-threat-says-sinking-american-ships-would-stop-us-after-tanker-seizure/articleshow/126414193.cms,proximity,proximity_oil_seized,,,seizure,india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Russian official's war threat shocks West: Putin to nuke Trump's navy after US seizes 'Marinera'?,hindustantimes.com,2026-01-08,https://www.hindustantimes.com/videos/russian-officials-war-threat-shocks-west-putin-to-nuke-trumps-navy-after-us-seizes-marinera-101767863203878.html,proximity,proximity_oil_seized,,,seize,indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Severed dog head, fungus infested veggies found in raid on momo factory, it's in...",dnaindia.com,2025-03-18,https://www.dnaindia.com/viral/report-mohali-raid-in-momo-factory-finds-severed-dog-s-head-fungus-infested-veggies-dirty-water-used-to-prepare-3139402,boolean,boolean_core_oils_fraud,,,raid,india; indian_source,us,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,"Ship Anchored Off UAE Coast Seized, Heads Towards Iranian Waters",ndtv.com,2026-05-14,https://www.ndtv.com/world-news/us-israel-iran-war-ship-anchored-off-uae-coast-seized-heads-towards-iranian-waters-11494063,proximity,proximity_oil_seized,,,seize; seized,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,"Ship attacks, seizures: US-Iran war of attrition plays out in Strait of Hormuz",indiatoday.in,2026-04-23,https://www.indiatoday.in/world/story/iran-war-us-maritime-conflict-strait-of-hormuz-ships-attacked-blocked-seize-tehran-trump-2900310-2026-04-23?utm_source=rss,proximity,proximity_oil_seized,,,seize; seizure,india; indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,Strait of Hormuz Crisis: Iran Requests India To Release Three Seized Tankers In Return For Safe Passage For Indian Ships,newsx.com,2026-03-16,https://www.newsx.com/world/strait-of-hormuz-crisis-iran-requests-india-to-release-three-seized-tankers-in-return-for-safe-passage-for-indian-ships-183885/,proximity,proximity_oil_seized,,,seize; seized,india,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,"Telangana excise dept seized Harish Oil of Rs 10 lakh, one held",etemaaddaily.com,2025-11-01,https://www.en.etemaaddaily.com/world/hyderabad/telangana-excise-dept-seized-harish-oil-of-rs-10-lakh-one-held:183944,proximity,proximity_oil_seized,,,seize; seized,hyderabad; telangana,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,"Telangana excise dept seized Hasish Oil of Rs 10 lakh, one held",etemaaddaily.com,2025-11-01,https://www.en.etemaaddaily.com/world/hyderabad/telangana-excise-dept-seized-hasish-oil-of-rs-10-lakh-one-held:183944,proximity,proximity_oil_seized,,,seize; seized,hyderabad; telangana,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: fuel,-1,"This aircraft successfully flies on fuel made from cooking oil, completes three-hour journey",dnaindia.com,2022-04-04,https://www.dnaindia.com/viral/report-this-aircraft-successfully-flies-on-fuel-made-from-cooking-oil-completes-three-hour-journey-2943936,boolean,boolean_core_oils_fraud,cooking oil,,,india; indian_source,fuel,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,This was sanctioned oil sitting in barrels!': Karoline Leavitt reveals how US seized Russian tanker - The Economic Times Video,indiatimes.com,2026-01-08,https://economictimes.indiatimes.com/news/international/world-news/this-was-sanctioned-oil-sitting-in-barrels-karoline-leavitt-reveals-how-us-seized-russian-tanker/videoshow/126402086.cms,proximity,proximity_oil_seized,,,seize; seized,india,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,This was sanctioned oil sitting in barrels!': Karoline Leavitt reveals how US seized Russian tanker - The Economic Times Video,indiatimes.com,2026-01-08,https://economictimes.indiatimes.com/news/videos/this-was-sanctioned-oil-sitting-in-barrels-karoline-leavitt-reveals-how-us-seized-russian-tanker/videoshow/126402087.cms,proximity,proximity_oil_seized,,,seize; seized,india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Three Indians among 28 crew of US seized Russian-flagged oil tanker, MEA reacts",hindustantimes.com,2026-01-09,https://www.hindustantimes.com/india-news/three-indians-among-28-crew-of-us-seized-russian-flagged-oil-tanker-mea-reacts-101767967850619.html,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Three Indians among crew on board Russian oil tanker seized by U.S.: report,thehindu.com,2026-01-08,https://www.thehindu.com/news/national/three-indians-among-crew-on-board-russian-oil-tanker-seized-by-us-report/article70488112.ece,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Three Indians on board': Russian tanker seizure sparks US Russia row; crew details out,businesstoday.in,2026-01-08,https://www.businesstoday.in/world/story/three-indians-on-board-russian-tanker-seizure-sparks-us-russia-row-crew-details-out-510124-2026-01-08?utm_source=rssfeed,proximity,proximity_oil_seized,,,seizure,india; indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Three Indians onboard the Russian-flagged oil tanker seized by US military: Report,livemint.com,2026-01-08,https://www.livemint.com/news/world/three-indians-onboard-the-russian-flagged-oil-tanker-seized-by-us-military-report-11767887014700.html,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Three US-Sanctioned Tankers Seized Off Mumbai Coast This Month: Report,news18.com,2026-02-17,https://www.news18.com/world/three-us-sanctioned-tankers-seized-off-mumbai-coast-this-month-report-ws-kl-9908352.html,proximity,proximity_oil_seized,,,seize; seized,indian_source; mumbai,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Three US-sanctioned oil tankers linked to Iran likely seized by India,business-standard.com,2026-02-17,https://www.business-standard.com/economy/news/three-us-sanctioned-oil-tankers-linked-to-iran-likely-seized-by-india-126021700005_1.html,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Trump Demands Venezuela Pay For Seized US Oil Assets After Calling For 'Blockade',deccanchronicle.com,2025-12-18,https://www.deccanchronicle.com/world/trump-demands-venezuela-pay-for-seized-us-oil-assets-after-calling-for-blockade-1924630,proximity,proximity_oil_seized,,,seize; seized,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Trump admin's new video of Venezuelan oil tanker seizure amid tensions,hindustantimes.com,2025-12-11,https://www.hindustantimes.com/world-news/us-news/trump-admins-new-video-of-venezuelan-oil-tanker-seizure-amid-tensions-watch-101765416522772.html,proximity,proximity_oil_seized,,,seizure,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Trump announces oil tanker seizure off Venezuela coast, escalates pressure on Maduro",livemint.com,2025-12-11,https://www.livemint.com/news/us-news/trump-announces-oil-tanker-seizure-off-venezuela-coast-escalates-pressure-on-maduro-11765398624372.html,proximity,proximity_oil_seized,,,seizure,indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
