article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model,query_used,crawl_priority
3710,"Ujjain: Failing to get ‘kick’, man complains of liquor adulteration; excise official assures probe",freepressjournal.in,2022-05-09,https://www.freepressjournal.in/indore/ujjain-failing-to-get-kick-man-complains-of-liquor-adulteration-excise-official-assures-probe,,proximity,proximity_oil_adulteration,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"Ujjain: Failing to get ‘kick’, man complains of liquor adulteration; excise official assures probe https://www.freepressjournal.in/indore/ujjain-failing-to-get-kick-man-complains-of-liquor-adulteration-excis",,adulteration,,,,,,"(""oil adulteration""~6 AND language:en) AND NOT (ghee OR vanaspati)",drop
3711,"‘No kick from alcohol’: MP man sues liquor store, complains to home minister as he fails to get high",dnaindia.com,2022-05-09,https://www.dnaindia.com/viral/report-no-kick-from-alcohol-mp-man-sues-liquor-store-complains-to-home-minister-as-he-fails-to-get-high-2951630,,proximity,proximity_oil_adulteration,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil adulteration""~6 AND language:en) AND NOT (ghee OR vanaspati)",drop
2875,How should retail players approach FMCG stocks?,indiatimes.com,2022-05-08,https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/market-watch-how-should-retail-players-approach-fmcg-stocks/podcast/91104215.cms,,boolean,boolean_oils_enforcement_evidence,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"" OR ""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND ((adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND ((FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety department"" OR ""food safety officer"") OR (raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""samples sent"" OR ""lab test"" OR ""quality test"" OR prosecut* OR penal* OR fine OR ban* OR ""license suspended"" OR ""licence suspended"" OR ""shop sealed"" OR warehouse OR godown OR arrest* OR crackdown OR inspection))) AND language:en) AND NOT (ghee OR vanaspati)",drop
3708,"Failing to get 'kick', MP man complains of liquor adulteration; excise official assures probe",newindianexpress.com,2022-05-08,https://www.newindianexpress.com/nation/2022/may/08/failing-to-get-kick-mp-man-complains-of-liquor-adulteration-excise-official-assures-probe-2451228.html,,proximity,proximity_oil_adulteration,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"Failing to get 'kick', MP man complains of liquor adulteration; excise official assures probe https://www.newindianexpress.com/nation/2022/may/08/failing-to-get-kick-mp-man-complains-of-liquor-adulterat",,adulteration,,,,,,"(""oil adulteration""~6 AND language:en) AND NOT (ghee OR vanaspati)",drop
3709,"Unable To Get ""Kick"", Man Complains Of Liquor Adulteration; Probe Ordered",ndtv.com,2022-05-08,https://www.ndtv.com/cities/failing-to-get-kick-mp-man-complains-of-liquor-adulteration-excise-official-assures-probe-2956136,,proximity,proximity_oil_adulteration,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"Unable To Get ""Kick"", Man Complains Of Liquor Adulteration; Probe Ordered https://www.ndtv.com/cities/failing-to-get-kick-mp-man-complains-of-liquor-adulteration-excise-official-assures-probe-295613",,adulteration,,,,,,"(""oil adulteration""~6 AND language:en) AND NOT (ghee OR vanaspati)",drop
2872,Closure notices issued to 110 food joints in Kerala,thehindu.com,2022-05-07,https://www.thehindu.com/news/national/kerala/closure-notices-issued-to-110-food-joints-in-kerala/article65389326.ece,,boolean,boolean_oils_enforcement_evidence,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"" OR ""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND ((adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND ((FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety department"" OR ""food safety officer"") OR (raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""samples sent"" OR ""lab test"" OR ""quality test"" OR prosecut* OR penal* OR fine OR ban* OR ""license suspended"" OR ""licence suspended"" OR ""shop sealed"" OR warehouse OR godown OR arrest* OR crackdown OR inspection))) AND language:en) AND NOT (ghee OR vanaspati)",drop
3471,‘Ente Keralam’ expo from May 15,thehindu.com,2022-05-07,https://www.thehindu.com/news/national/kerala/ente-keralam-expo-from-may-15/article65391838.ece,,proximity,proximity_edible_oil_food_safety,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""edible oil food safety""~10 AND language:en) AND NOT (ghee OR vanaspati)",drop
2871,"Eat out at own risk, no officials to check eateries",newindianexpress.com,2022-05-05,https://www.newindianexpress.com/cities/bengaluru/2022/may/05/eat-out-at-ownrisk-no-officials-to-check-eateries-2449856.html,,boolean,boolean_oils_enforcement_evidence,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"" OR ""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND ((adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND ((FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety department"" OR ""food safety officer"") OR (raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""samples sent"" OR ""lab test"" OR ""quality test"" OR prosecut* OR penal* OR fine OR ban* OR ""license suspended"" OR ""licence suspended"" OR ""shop sealed"" OR warehouse OR godown OR arrest* OR crackdown OR inspection))) AND language:en) AND NOT (ghee OR vanaspati)",drop
3210,Price Rise will be Last Resort; Impact of Palm Oil Ban to Be Temporary: HUL CEO,news18.com,2022-05-05,https://www.news18.com/news/business/price-rise-will-be-last-resort-impact-of-palm-oil-ban-to-be-temporary-hul-ceo-5114773.html,,title_only,title_oils_enforcement,False,adjacent_or_unclear,irrelevant,0.7,Edible-oil term appears without an adulteration/enforcement signal.,Price Rise will be Last Resort; Impact of Palm Oil Ban to Be Temporary: HUL CEO https://www.news18.com/news/business/price-rise-will-be-last-resort-impact-of-palm-oil-ban-to-be-temporary-hul,palm oil,,,,,,,"((article_title:""edible oil"" OR article_title:""cooking oil"" OR article_title:""vegetable oil"" OR article_title:""refined oil"" OR article_title:""loose oil"" OR article_title:""loose edible oil"" OR article_title:""mustard oil"" OR article_title:""palm oil"" OR article_title:""soybean oil"" OR article_title:""sunflower oil"" OR article_title:""groundnut oil"" OR article_title:""coconut oil"" OR article_title:""rice bran oil"" OR article_title:""cottonseed oil"" OR article_title:""sesame oil"" OR article_title:""olive oil"" OR article_title:""rapeseed-mustard oil"") AND (article_title:FSSAI OR article_title:FDA OR article_title:FSDA OR article_title:""food safety"" OR article_title:""food safety department"" OR article_title:""food safety officer"" OR article_title:raid* OR article_title:seiz* OR article_title:""sample collected"" OR article_title:""samples collected"" OR article_title:""samples sent"" OR article_title:""lab test"" OR article_title:""quality test"" OR article_title:prosecut* OR article_title:penal* OR article_title:fine OR article_title:ban* OR article_title:""license suspended"" OR article_title:""licence suspended"" OR article_title:""shop sealed"" OR article_title:warehouse OR article_title:godown OR article_title:arrest* OR article_title:crackdown OR article_title:inspection) AND language:en) AND NOT (ghee OR vanaspati)",medium
3211,"Soap, Shampoo, Chocolate Price Hikes: Is Indonesia's Palm Oil Export Ban Impact For Short Term?",news18.com,2022-05-02,https://www.news18.com/news/business/soap-shampoo-chocolate-price-hikes-is-indonesias-palm-oil-export-ban-impact-for-short-term-5093935.html,,title_only,title_oils_enforcement,False,adjacent_or_unclear,irrelevant,0.7,Edible-oil term appears without an adulteration/enforcement signal.,"Soap, Shampoo, Chocolate Price Hikes: Is Indonesia's Palm Oil Export Ban Impact For Short Term? https://www.news18.com/news/business/soap-shampoo-chocolate-price-hikes-is-indonesias-palm-oil-export-ban",palm oil,,,,,,,"((article_title:""edible oil"" OR article_title:""cooking oil"" OR article_title:""vegetable oil"" OR article_title:""refined oil"" OR article_title:""loose oil"" OR article_title:""loose edible oil"" OR article_title:""mustard oil"" OR article_title:""palm oil"" OR article_title:""soybean oil"" OR article_title:""sunflower oil"" OR article_title:""groundnut oil"" OR article_title:""coconut oil"" OR article_title:""rice bran oil"" OR article_title:""cottonseed oil"" OR article_title:""sesame oil"" OR article_title:""olive oil"" OR article_title:""rapeseed-mustard oil"") AND (article_title:FSSAI OR article_title:FDA OR article_title:FSDA OR article_title:""food safety"" OR article_title:""food safety department"" OR article_title:""food safety officer"" OR article_title:raid* OR article_title:seiz* OR article_title:""sample collected"" OR article_title:""samples collected"" OR article_title:""samples sent"" OR article_title:""lab test"" OR article_title:""quality test"" OR article_title:prosecut* OR article_title:penal* OR article_title:fine OR article_title:ban* OR article_title:""license suspended"" OR article_title:""licence suspended"" OR article_title:""shop sealed"" OR article_title:warehouse OR article_title:godown OR article_title:arrest* OR article_title:crackdown OR article_title:inspection) AND language:en) AND NOT (ghee OR vanaspati)",medium
3280,India s Edible Oil Position Comfortable Amid Indonesian Ban Centre,businessworld.in,2022-05-02,https://www.businessworld.in/article/India-s-Edible-Oil-Position-Comfortable-Amid-Indonesian-Ban-Centre-/02-05-2022-427268,,title_only,title_oils_enforcement,False,adjacent_or_unclear,irrelevant,0.7,Edible-oil term appears without an adulteration/enforcement signal.,India s Edible Oil Position Comfortable Amid Indonesian Ban Centre https://www.businessworld.in/article/India-s-Edible-Oil-Position-Comfortable-Amid-Indonesia,edible oil,,,,,,,"((article_title:""edible oil"" OR article_title:""cooking oil"" OR article_title:""vegetable oil"" OR article_title:""refined oil"" OR article_title:""loose oil"" OR article_title:""loose edible oil"" OR article_title:""mustard oil"" OR article_title:""palm oil"" OR article_title:""soybean oil"" OR article_title:""sunflower oil"" OR article_title:""groundnut oil"" OR article_title:""coconut oil"" OR article_title:""rice bran oil"" OR article_title:""cottonseed oil"" OR article_title:""sesame oil"" OR article_title:""olive oil"" OR article_title:""rapeseed-mustard oil"") AND (article_title:FSSAI OR article_title:FDA OR article_title:FSDA OR article_title:""food safety"" OR article_title:""food safety department"" OR article_title:""food safety officer"" OR article_title:raid* OR article_title:seiz* OR article_title:""sample collected"" OR article_title:""samples collected"" OR article_title:""samples sent"" OR article_title:""lab test"" OR article_title:""quality test"" OR article_title:prosecut* OR article_title:penal* OR article_title:fine OR article_title:ban* OR article_title:""license suspended"" OR article_title:""licence suspended"" OR article_title:""shop sealed"" OR article_title:warehouse OR article_title:godown OR article_title:arrest* OR article_title:crackdown OR article_title:inspection) AND language:en) AND NOT (ghee OR vanaspati)",medium
3213,Indonesia's ban on palm oil exports a concern but impact to be transitory: FMCG industry,indiatimes.com,2022-05-01,https://economictimes.indiatimes.com/industry/cons-products/fmcg/indonesias-ban-on-palm-oil-exports-a-concern-but-impact-to-be-transitory-fmcg-industry/articleshow/91234387.cms,,title_only,title_oils_enforcement,False,adjacent_or_unclear,irrelevant,0.85,Business/price/import context with no adulteration or enforcement signal.,Indonesia's ban on palm oil exports a concern but impact to be transitory: FMCG industry https://economictimes.indiatimes.com/industry/cons-products/fmcg/indonesias-ban-on-pal,palm oil,,oil exports,,,,,"((article_title:""edible oil"" OR article_title:""cooking oil"" OR article_title:""vegetable oil"" OR article_title:""refined oil"" OR article_title:""loose oil"" OR article_title:""loose edible oil"" OR article_title:""mustard oil"" OR article_title:""palm oil"" OR article_title:""soybean oil"" OR article_title:""sunflower oil"" OR article_title:""groundnut oil"" OR article_title:""coconut oil"" OR article_title:""rice bran oil"" OR article_title:""cottonseed oil"" OR article_title:""sesame oil"" OR article_title:""olive oil"" OR article_title:""rapeseed-mustard oil"") AND (article_title:FSSAI OR article_title:FDA OR article_title:FSDA OR article_title:""food safety"" OR article_title:""food safety department"" OR article_title:""food safety officer"" OR article_title:raid* OR article_title:seiz* OR article_title:""sample collected"" OR article_title:""samples collected"" OR article_title:""samples sent"" OR article_title:""lab test"" OR article_title:""quality test"" OR article_title:prosecut* OR article_title:penal* OR article_title:fine OR article_title:ban* OR article_title:""license suspended"" OR article_title:""licence suspended"" OR article_title:""shop sealed"" OR article_title:warehouse OR article_title:godown OR article_title:arrest* OR article_title:crackdown OR article_title:inspection) AND language:en) AND NOT (ghee OR vanaspati)",medium
