corpus,food_pool,subject,predicate,object,triplet_rows,distinct_sources,mean_confidence,example_url,example_evidence
News,Oil,Surveillance Campaign on Adulteration of Edible Oils,triggeredaction,drawing of regulatory samples,1,1,0.9,https://www.livemint.com/news/india/fssais-2-week-long-campaign-to-check-adulteration-to-last-till-14-august-11659500215404.html,failure of any surveillance sample will be immediately followed by the drawing of regulatory samples
News,Oil,directive to pack without temperature,issuedby,FSSAI,1,1,0.9,https://www.livemint.com/news/india/fssais-2-week-long-campaign-to-check-adulteration-to-last-till-14-august-11659500215404.html,"FSSAI has directed all the edible oil manufacturers, packers, and importers to pack the commodity without mentioning the temperature at which it was packed."
News,Oil,advisory to correct labeling net quantity,issuedby,Legal Metrology,1,1,0.85,https://www.livemint.com/news/india/fssais-2-week-long-campaign-to-check-adulteration-to-last-till-14-august-11659500215404.html,Deputy Director (Legal Metrology) ... said that the edible oil manufacturers should be advised
News,Oil,prosecution,issuedby,district administration,1,1,0.9,https://www.thehindu.com/news/national/tamil-nadu/fssais-drive-to-convert-used-cooking-oil-as-biofuel-gets-good-response-in-several-districts-in-tn/article70152299.ece,those found to be operating without a certificate would be prosecuted
News,Oil,ban on exports of de-oiled rice bran,issuedby,central government,1,1,0.95,https://www.bombaynews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,The government initially banned the export of the commodity in July 2023
News,Oil,busted adulterated edible oil manufacturing unit,triggeredaction,booking of three persons,1,1,0.85,https://timesofindia.indiatimes.com/city/nagpur/adulterated-edible-oil-racket-busted-3-booked/articleshow/83588940.cms,busted an adulterated edible oil manufacturing unit and booked three persons
News,Oil,Destruction of 102 litres of lassi,targets,lassi,1,1,0.95,https://www.freepressjournal.in/pune/fda-destroys-102-litres-of-lassi-made-using-expired-ingredients-during-raids-in-beed,destroyed 102 litres of lassi
News,Oil,raids on cooking oil establishments,issuedby,district administration,1,1,0.85,https://www.newindianexpress.com/states/andhra-pradesh/2022/mar/15/crackdown-on-oil-vendors-flouting-government-regulations-2430162.html,district administration has been conducting raids on various cooking oil establishments
News,Oil,seizure of cooking oil,targets,cooking oil,1,1,0.85,https://www.newindianexpress.com/states/andhra-pradesh/2022/mar/15/crackdown-on-oil-vendors-flouting-government-regulations-2430162.html,cooking oil worth Rs 3.45 crore was seized
News,Oil,Statewide inspection drive targeting industrial chemical and solvent suppliers,issuedby,Maharashtra Food and Drug Administration,1,1,0.95,https://www.freepressjournal.in/mumbai/pune-hooch-tragedy-maharashtra-fda-launches-statewide-crackdown-on-970-chemical-suppliers-seizes-methanol-in-thane-raid,Maharashtra Food and Drug Administration (FDA) has launched a massive statewide inspection drive
News,Oil,Price Freeze Directive,issuedby,Central Government,1,1,0.95,https://www.newindianexpress.com/nation/2024/Sep/17/central-government-urges-edible-oil-traders-to-freeze-prices-until-cheaper-imports-arrive,central government has directed edible oil traders and associations not to raise prices
News,Oil,Price Freeze Directive,targets,edible oil,1,1,0.9,https://www.newindianexpress.com/nation/2024/Sep/17/central-government-urges-edible-oil-traders-to-freeze-prices-until-cheaper-imports-arrive,directed edible oil traders and associations not to raise prices
News,Oil,Price Freeze Directive,issuedby,Department of Food and Public Distribution,1,1,0.9,https://www.newindianexpress.com/nation/2024/Sep/17/central-government-urges-edible-oil-traders-to-freeze-prices-until-cheaper-imports-arrive,"Sanjeev Chopra, Secretary, Department of Food and Public Distribution"
News,Oil,Raid on KFC outlet,issuedby,Cuttack Municipal Corporation,1,1,0.95,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,Health and Food Safety wing of Cuttack Municipal Corporation (CMC) on Tuesday raided
News,Oil,"fine of Rs 15,000",issuedby,Cuttack Municipal Corporation,1,1,0.95,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,"imposed a fine of Rs 15,000 on the three traders"
News,Oil,"fine of Rs 15,000",targets,laddus,1,1,0.85,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,"imposed a fine of Rs 15,000 on the three traders"
News,Oil,sealing the units,issuedby,Cuttack Municipal Corporation,1,1,0.9,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,Besides sealing the units
News,Oil,raid on KFC outlet,issuedby,Cuttack Municipal Corporation,1,1,0.95,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,The Health and Food Safety wing of Cuttack Municipal Corporation (CMC) on Tuesday raided multi-national fast food chain KFC's outlet
News,Oil,"fine of Rs 15,000",issuedby,CMC,1,1,0.9,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,"imposed a fine of Rs 15,000 on the three traders"
News,Oil,sealing the units,issuedby,CMC,1,1,0.9,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,Besides sealing the units
News,Oil,license suspension in Ahmednagar,issuedby,FDA,1,1,0.9,https://www.freepressjournal.in/mumbai/mcdonalds-under-scrutiny-after-maharashtra-fda-finds-fast-food-chain-replacing-cheese-with-vegetable-oil-in-products,outlet's license in Ahmednagar was suspended
News,Oil,FDA,targets,other fast-food chains,1,1,0.8,https://www.freepressjournal.in/mumbai/mcdonalds-under-scrutiny-after-maharashtra-fda-finds-fast-food-chain-replacing-cheese-with-vegetable-oil-in-products,broader investigations into analogous practices by other fast-food chains
News,Oil,"seizure of 2,075 kgs of edible oils",issuedby,Food and drugs administration (FDA),1,1,0.9,https://timesofindia.indiatimes.com/city/nagpur/fda-adopts-zero-tolerance-policy-for-edible-oil-sold-loose-and-in-reused-tins/articleshow/94628169.cms,"FDA has seized 2,075 kgs of edible oils"
News,Oil,"seizure of 2,075 kgs of edible oils",targets,edible oil,1,1,0.9,https://timesofindia.indiatimes.com/city/nagpur/fda-adopts-zero-tolerance-policy-for-edible-oil-sold-loose-and-in-reused-tins/articleshow/94628169.cms,"FDA has seized 2,075 kgs of edible oils"
News,Oil,seizure of edible oils,issuedby,FDA,1,1,0.9,https://timesofindia.indiatimes.com/city/nagpur/fda-adopts-zero-tolerance-policy-for-edible-oil-sold-loose-and-in-reused-tins/articleshow/94628169.cms,seized this year by FDA team
News,Oil,advisory on requirement of AGMARK certification prior to import,issuedby,FSSAI,1,1,0.95,https://www.thehindubusinessline.com/economy/agmark-certification-not-required-for-imported-blended-edible-oil-fssai/article65783272.ece,It had issued an advisory on requirement of AGMARK certification prior to import of blended edible vegetable oils
News,Oil,action against manufacturers selling without AGMARK,issuedby,state food safety commissioners,1,1,0.85,https://www.thehindubusinessline.com/economy/agmark-certification-not-required-for-imported-blended-edible-oil-fssai/article65783272.ece,directed state food safety commissioners to initiate action against those manufacturers that were selling blended edible vegetable oils without AGMARK certification mark
News,Oil,FSSAI,issuedby,suspension of AGMARK certification requirement for imported food consignment,1,1,0.85,https://www.thehindubusinessline.com/economy/agmark-certification-not-required-for-imported-blended-edible-oil-fssai/article65783272.ece,decided to keep the requirement of AGMARK certification for imported food consignment in abeyance
News,Oil,advisory on AGMARK certification abeyance,issuedby,FSSAI,1,1,0.95,https://www.thehindubusinessline.com/economy/agmark-certification-not-required-for-imported-blended-edible-oil-fssai/article65783272.ece,"In its latest advisory issued on Thursday, the FSSAI said"
News,Oil,McDonald's India outlet adulteration incident,triggeredaction,Regulatory warning issued to McDonald's,1,1,0.85,https://www.hindustantimes.com/cities/jaipur-news/mcdonalds-india-outlet-gets-regulatory-warning-over-rotten-tomatoes-reused-oil-101770898007296.html,Chotwani said McDonald's was issued a warning
News,Oil,SEBI suspension of derivative contracts,issuedby,Securities and Exchange Board of India,1,1,0.95,http://www.indiasnews.net/news/273253426/futures-trading-key-for-price-risk-management-says-edible-oil-industry-as-sebi-extends-ban,Financial markets regulator Securities and Exchange Board of India (SEBI) on Tuesday extended the suspension
News,Oil,"Notice under Section 12 of the Protection of Human Rights Act, 1993",issuedby,NHRC,1,1,0.95,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-alleged-reuse-cooking-oil-956,"issuing the notice under Section 12 of the Protection of Human Rights Act, 1993"
News,Oil,Request for Action Taken Report,issuedby,NHRC,1,1,0.9,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-alleged-reuse-cooking-oil-956,sought an Action Taken Report (ATR) from the FSSAI
News,Oil,Directive to inquire into reused cooking oil,issuedby,NHRC,1,1,0.9,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-alleged-reuse-cooking-oil-956,directed the FSSAI to inquire into the matter
News,Oil,Provisional No Objection Certificate,issuedby,Authorised Officer,1,1,0.9,https://www.thehindubusinessline.com/economy/fssai-directs-officers-to-not-delay-clearance-of-imported-pulses-and-edible-oil-consignments/article66600123.ece,"Authorised Officers are directed to carry out a visual inspection and upon satisfactory visual inspection, shall draw samples and issue Provisional No Objection Certificate (P-NOC) without waiting for the analysis report from the laboratory."
News,Oil,final No Objection Certificate,issuedby,Authorised Officer,1,1,0.9,https://www.thehindubusinessline.com/economy/fssai-directs-officers-to-not-delay-clearance-of-imported-pulses-and-edible-oil-consignments/article66600123.ece,Authorised Officer shall issue the final No Objection Certificate
News,Oil,improvement notices for hygiene violations,issuedby,FSDA,1,1,0.9,https://timesofindia.indiatimes.com/city/agra/adulterated-paneer-and-cooking-oil-seized-ahead-of-diwali/articleshow/124586909.cms,around five shops were issued improvement notices for hygiene violations
News,Oil,Edible Oil Adulteration Drive,targets,multi source edible oils,1,1,0.9,http://www.theweek.in/news/biz-tech/2022/08/12/delhi-govt-carrying-out-drive-against-adulteration-of-edible-oil.html,Focus of this drive is to identify adulteration in multi source edible oils
News,Oil,Delhi government drive against adulteration,targets,rice bran oil,1,1,0.9,http://www.theweek.in/news/biz-tech/2022/08/12/delhi-govt-carrying-out-drive-against-adulteration-of-edible-oil.html,"Focus of this drive is to identify adulteration in multi source edible oils (MSEO) and other edible oils like soyabean oil, rice bran oil"
News,Oil,Edible Oil Adulteration Drive,targets,sunflower oil,1,1,0.9,http://www.theweek.in/news/biz-tech/2022/08/12/delhi-govt-carrying-out-drive-against-adulteration-of-edible-oil.html,"Focus of this drive is to identify adulteration in multi source edible oils (MSEO) and other edible oils like soyabean oil, rice bran oil, sunflower oil"
News,Oil,Edible Oil Adulteration Drive,targets,ghewar,1,1,0.85,http://www.theweek.in/news/biz-tech/2022/08/12/delhi-govt-carrying-out-drive-against-adulteration-of-edible-oil.html,lifted samples of sweets like 'ghewar'
News,Oil,Delhi government drive against adulteration,targets,khoya,1,1,0.85,http://www.theweek.in/news/biz-tech/2022/08/12/delhi-govt-carrying-out-drive-against-adulteration-of-edible-oil.html,"lifted samples of sweets like 'ghewar', 'khoya'"
News,Oil,Edible Oil Adulteration Drive,targets,burfi,1,1,0.9,http://www.theweek.in/news/biz-tech/2022/08/12/delhi-govt-carrying-out-drive-against-adulteration-of-edible-oil.html,"lifted samples of sweets like 'ghewar', 'khoya','burfi'"
News,Oil,Seizure of cosmetic products in Mumbai,citesfinding,Finding of unlicensed manufacturing,1,1,0.85,https://www.hindustantimes.com/cities/mumbai-news/fda-cracks-down-on-misleading-cosmetic-products-101781464860879.html,"alleging misleading claims, incomplete labelling and unlicensed manufacturing"
News,Oil,Sale stoppage of misbranded cosmetics in Karad,issuedby,FDA,1,1,0.95,https://www.hindustantimes.com/cities/mumbai-news/fda-cracks-down-on-misleading-cosmetic-products-101781464860879.html,FDA stopped the sale of allegedly misbranded cosmetic products
News,Oil,seizure of 3000 quintals,targets,adulterated food items,1,1,0.9,https://indianexpress.com/article/cities/lucknow/fsda-diwali-drive-up-seizes-adulterated-unsafe-food-10310818/,"seized nearly 3,000 quintals of adulterated food items"
News,Oil,destruction of perishable food,targets,perishable food items,1,1,0.9,https://indianexpress.com/article/cities/lucknow/fsda-diwali-drive-up-seizes-adulterated-unsafe-food-10310818/,perishable food items are destroyed by burying them underground
News,Oil,Issuance of 245 notices,issuedby,Ahmedabad Municipal Corporation,1,1,0.9,https://timesofindia.indiatimes.com/city/ahmedabad/amc-collects-136-samples-of-food-suspected-to-be-substandard/articleshow/113769205.cms,245 notices were issued
News,Oil,palm oil import ban through Kerala ports,issuedby,DGFT,1,1,0.95,https://www.thehindubusinessline.com/economy/agri-business/trade-bodies-oppose-extending-palm-oil-import-ban-in-kerala-ports/article66337873.ece,DGFT's decision to extend the import ban on palm oil through ports in the State
