keep,article_id,title,url,source,domain,date,status,query_family,query_id,query_used,metadata_label,metadata_score,review_priority,rule_reason,ghee_hits,signal_hits,llm_queue
,2125,âFSSAI is working towards felicitating whistle-blowers who report adulterationâ,https://timesofindia.indiatimes.com/city/ranchi/fssai-is-working-towards-felicitating-whistle-blowers-who-report-adulteration/articleshow/121853932.cms,indiatimes.com,timesofindia.indiatimes.com,2025-06-15,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,3860,Surprise Checks At School Canteens For Food Safety; Indore Collector Orders Hygiene Review,https://www.freepressjournal.in/indore/surprise-checks-at-school-canteens-for-food-safety-indore-collector-orders-hygiene-review,freepressjournal.in,freepressjournal.in,2025-07-08,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,3856,FSSAI wants faster establishment of food safety lab in Bikaner,https://timesofindia.indiatimes.com/city/jaipur/fssai-wants-faster-establishment-of-food-safety-lab-in-bikaner/articleshow/122591647.cms,indiatimes.com,timesofindia.indiatimes.com,2025-07-17,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety; fssai,1
,2108,600kg adulterated dairy products seized in Ranchi,https://timesofindia.indiatimes.com/city/ranchi/600kg-adulterated-dairy-products-seized-in-ranchi/articleshow/122668651.cms,indiatimes.com,timesofindia.indiatimes.com,2025-07-18,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized,1
,3850,"Cap sugar at 25g, oil at 30g per day: Hyderabad-based NIN, FSSAI set daily intake limits to curb lifestyle diseases nationwide",https://timesofindia.indiatimes.com/city/hyderabad/cap-sugar-at-25g-oil-at-30g-per-day-hyderabad-based-nin-fssai-set-daily-intake-limits-to-curb-lifestyle-diseases-nationwide/articleshow/122804836.cms,indiatimes.com,timesofindia.indiatimes.com,2025-07-21,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,2103,Beware Before Buying Raksha Bandhan Sweets! Over 400 Places Making Adulterated Mawa In Madhya Pradesh; Check How To Test Real Vs Fake,https://www.freepressjournal.in/bhopal/beware-before-buying-raksha-bandhan-sweets-over-400-places-making-adulterated-mawa-in-madhya-pradesh-check-how-to-test-real-vs-fake,freepressjournal.in,freepressjournal.in,2025-07-30,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; fake,1
,3842,"106 Kg Of Sweets Seized, 18 Samples Collected From Various Sweet Shops In MP's Indore",https://www.freepressjournal.in/indore/106-kg-of-sweets-seized-18-samples-collected-from-various-sweet-shops-in-mps-indore,freepressjournal.in,freepressjournal.in,2025-08-05,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized,1
,3838,Pb min urges public to use mobile food safety vans,https://timesofindia.indiatimes.com/city/chandigarh/pb-min-urges-public-to-use-mobile-food-safety-vans/articleshow/123144286.cms,indiatimes.com,timesofindia.indiatimes.com,2025-08-06,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,2093,"Check Food Items Scrupulously Ahead Of Festivals, Chhatrapati Sambhajinagar District Collector Tells FDA",https://www.freepressjournal.in/pune/check-food-items-scrupulously-ahead-of-festivals-chhatrapati-sambhajinagar-district-collector-tells-fda,freepressjournal.in,freepressjournal.in,2025-08-12,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,2092,Maharashtra Minister Narhari Zirwal Calls For Strict Action Against Adulterated Food Vendors Ahead of Festivals,https://www.freepressjournal.in/pune/maharashtra-minister-narhari-zirwal-calls-for-strict-action-against-adulterated-food-vendors-ahead-of-festivals,freepressjournal.in,freepressjournal.in,2025-08-13,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,3828,"Maharashtra News: FDA To Train 1 Lakh Food Handlers Under FoSTaC, Expand Safety Checks To Temples",https://www.freepressjournal.in/mumbai/maharashtra-news-fda-to-train-1-lakh-food-handlers-under-fostac-expand-safety-checks-to-temples,freepressjournal.in,freepressjournal.in,2025-08-15,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,2089,"Ahead of Onam, 17,000 litres of spurious, sub-standard coconut oil seized in inspections",https://www.thehindu.com/news/national/kerala/ahead-of-onam-17000-litres-of-spurious-sub-standard-coconut-oil-seized-in-inspections/article69952466.ece,thehindu.com,thehindu.com,2025-08-19,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized,1
,2088,17k litres of adulterated coconut oil seized,https://www.newindianexpress.com/cities/thiruvananthapuram/2025/Aug/20/17k-litres-of-adulterated-coconut-oil-seized,newindianexpress.com,newindianexpress.com,2025-08-20,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized,1
,2080,"Mumbai News: FDA Destroys 218 Kg Cheese & 478 Litres Milk Worth ₹54,000 In Festive Season Adulteration Crackdown",https://www.freepressjournal.in/mumbai/mumbai-news-fda-destroys-218-kg-cheese-478-litres-milk-worth-54000-in-festive-season-adulteration-crackdown,freepressjournal.in,freepressjournal.in,2025-08-28,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,2034,Drive against adulterated food items conducted,https://timesofindia.indiatimes.com/city/kanpur/drive-against-adulterated-food-items-conducted/articleshow/124217944.cms,indiatimes.com,timesofindia.indiatimes.com,2025-09-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,2035,Over Rs 3 cr in fines imposed for adulterated milk and dairy in Punjab,https://indianexpress.com/article/cities/chandigarh/punjab-imposes-over-%E2%82%B93-crore-in-fines-for-adulterated-milk-products-in-five-years-10278656/,indianexpress.com,indianexpress.com,2025-09-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,3788,"Maharashtra FDA Faces Staff Shortage, Strengthens Labs Amid Festive Food Safety Drive",https://www.freepressjournal.in/mumbai/maharashtra-fda-faces-staff-shortage-strengthens-labs-amid-festive-food-safety-drive,freepressjournal.in,freepressjournal.in,2025-10-01,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety; fda,1
,3787,FSSAI directs States to ramp up surveillance during festival season,https://www.thehindubusinessline.com/economy/fssai-directs-states-to-ramp-up-surveillance-during-festival-season/article70118453.ece,thehindubusinessline.com,thehindubusinessline.com,2025-10-02,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,2026,FDA intensifies campaign to ensure purity of food products during festive season,https://garhwalpost.in/fda-intensifies-campaign-to-ensure-purity-of-food-products-during-festive-season/,garhwalpost.in,garhwalpost.in,2025-10-03,success,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,3779,"Food safety license must for temporary shops, manufacturers of sweets, savouries, says Virudhunagar Collector",https://www.thehindu.com/news/cities/Madurai/food-safety-license-must-for-temporary-shops-manufacturers-of-sweets-savouries-says-virudhunagar-collector/article70122107.ece,thehindu.com,thehindu.com,2025-10-03,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,3780,"Maharashtra FDA Launches Statewide Festive Food Safety Drive, 1,594 Sweet Shops Inspected",https://www.freepressjournal.in/mumbai/maharashtra-fda-launches-statewide-festive-food-safety-drive-1594-sweet-shops-inspected,freepressjournal.in,freepressjournal.in,2025-10-03,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety; fda,1
,3781,Maharashtra FDA steps up action on food adulteration in festive season run-up,https://www.mid-day.com/mumbai/mumbai-news/article/maharashtra-fda-launches-crackdown-on-food-adulteration-ahead-of-festive-season-23597026,mid-day.com,mid-day.com,2025-10-03,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,3783,Maharashtra FDA launches crackdown on food adulteration ahead of festive season,https://economictimes.indiatimes.com/news/india/maharashtra-fda-launches-crackdown-on-food-adulteration-ahead-of-festive-season/articleshow/124286713.cms,indiatimes.com,economictimes.indiatimes.com,2025-10-03,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,3776,"1,594 sweet shops inspected under FDA food safety drive",https://www.hindustantimes.com/cities/pune-news/1594-sweet-shops-inspected-under-fda-food-safety-drive-101759597316072.html,hindustantimes.com,hindustantimes.com,2025-10-04,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety; fda,1
,2022,Food safety department seizes adulterated paneer in Haridwar,https://timesofindia.indiatimes.com/city/dehradun/food-safety-department-seizes-adulterated-paneer-in-haridwar/articleshow/124369011.cms,indiatimes.com,timesofindia.indiatimes.com,2025-10-07,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; food safety,1
,3769,"Crackdown on food adulteration intensified, fake dairy products seized",https://garhwalpost.in/crackdown-on-food-adulteration-intensified-fake-dairy-products-seized/,garhwalpost.in,garhwalpost.in,2025-10-08,success,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake; seized,1
