snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span
oil-dc0f3e7d98c4f1b5_chunk_0002,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,2,Selling palm oil as branded cooking oil,fflo:AdulterationMethod,,fflo:hasFraudType,Substitution,fflo:FraudType,,0.85,Police suspect palm oil or adulterated oil was being sold under the name of various cooking oil brands.
oil-dc0f3e7d98c4f1b5_chunk_0002,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,2,Selling palm oil as branded cooking oil,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.85,Police suspect palm oil or adulterated oil was being sold under the name of various cooking oil brands.
oil-dc0f3e7d98c4f1b5_chunk_0002,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,2,cooking oil,fkg:Food,,fflo:hasAdulterationMethod,Selling palm oil as branded cooking oil,fflo:AdulterationMethod,,0.7,Police suspect palm oil or adulterated oil was being sold under the name of various cooking oil brands.
oil-dc1e7037d5d84f21_chunk_0001,oil-dc1e7037d5d84f21,https://www.newindianexpress.com/states/andhra-pradesh/2022/mar/19/edible-oil-worth-rs-63-cr-seized-in-raids-2431767.html,news,1,seizure of 274 metric tonnes of edible oil,fflo:RegulatoryAction,,fflo:targets,edible oil,fkg:Food,,0.9,seized 274 metric tonnes of edible oil
oil-dd1aa09a52bacc6f_chunk_0001,oil-dd1aa09a52bacc6f,https://www.freepressjournal.in/mumbai/fda-crackdown-on-adulterated-banned-food-in-vasai-virar-18-shops-sealed-14-lakh-worth-goods-confiscated,news,1,FDA Crackdown in Vasai-Virar,fflo:RegulatoryAction,,fflo:targets,edible oil,fkg:Food,,0.9,crackdown has been launched against adulterated and banned food products
oil-dd1aa09a52bacc6f_chunk_0001,oil-dd1aa09a52bacc6f,https://www.freepressjournal.in/mumbai/fda-crackdown-on-adulterated-banned-food-in-vasai-virar-18-shops-sealed-14-lakh-worth-goods-confiscated,news,1,edible oil,fkg:Food,,fflo:hasAdulterant,hazardous storage contaminants,fflo:ContaminantAdulterant,,0.75,stored in old and reused tins that are hazardous to human health
oil-dd1aa09a52bacc6f_chunk_0001,oil-dd1aa09a52bacc6f,https://www.freepressjournal.in/mumbai/fda-crackdown-on-adulterated-banned-food-in-vasai-virar-18-shops-sealed-14-lakh-worth-goods-confiscated,news,1,edible oil,fkg:Food,,fflo:belongsToCategory,Oils,fflo:FoodCategory,,0.95,"4,798 kilograms of edible oil"
oil-dd1aa09a52bacc6f_chunk_0002,oil-dd1aa09a52bacc6f,https://www.freepressjournal.in/mumbai/fda-crackdown-on-adulterated-banned-food-in-vasai-virar-18-shops-sealed-14-lakh-worth-goods-confiscated,news,2,sealing of 18 shops,fflo:RegulatoryAction,,fflo:issuedBy,Food and Drug Administration,fflo:RegulatoryBody,,0.9,18 shops selling banned gutkha have been sealed
oil-dd1aa09a52bacc6f_chunk_0002,oil-dd1aa09a52bacc6f,https://www.freepressjournal.in/mumbai/fda-crackdown-on-adulterated-banned-food-in-vasai-virar-18-shops-sealed-14-lakh-worth-goods-confiscated,news,2,arrest of 19 individuals,fflo:RegulatoryAction,,fflo:issuedBy,Food and Drug Administration,fflo:RegulatoryBody,,0.9,arrested 19 individuals
oil-ddafc10e030001c7_chunk_0001,oil-ddafc10e030001c7,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-widespread-reuse-cooking-oil-india-847,news,1,reused cooking oil,fflo:Adulterant,,fflo:causesEffect,cancer,fflo:HealthEffect,,0.85,"poses severe public health risks, including cancer"
oil-ddafc10e030001c7_chunk_0001,oil-ddafc10e030001c7,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-widespread-reuse-cooking-oil-india-847,news,1,reused cooking oil,fflo:Adulterant,,fflo:causesEffect,heart diseases,fflo:HealthEffect,,0.85,"poses severe public health risks, including cancer, heart diseases and liver disorders"
oil-ddafc10e030001c7_chunk_0001,oil-ddafc10e030001c7,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-widespread-reuse-cooking-oil-india-847,news,1,reused cooking oil,fflo:Adulterant,,fflo:causesEffect,liver disorders,fflo:HealthEffect,,0.9,"poses severe public health risks, including cancer, heart diseases and liver disorders"
oil-ddafc10e030001c7_chunk_0001,oil-ddafc10e030001c7,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-widespread-reuse-cooking-oil-india-847,news,1,reuse of cooking oil,fflo:AdulterationAct,,prov:wasAssociatedWith,food vendors,fflo:FoodBusinessOperator,,0.85,food vendors continue to repeatedly reuse or resell used cooking oil
oil-ddafc10e030001c7_chunk_0001,oil-ddafc10e030001c7,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-widespread-reuse-cooking-oil-india-847,news,1,reuse of cooking oil,fflo:AdulterationAct,,fflo:commonIn,India,fflo:GeographicRegion,,0.9,widespread practice of reusing cooking oil across India
oil-ddafc10e030001c7_chunk_0001,oil-ddafc10e030001c7,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-widespread-reuse-cooking-oil-india-847,news,1,RUCO campaign,fflo:RegulatoryAction,,fflo:issuedBy,FSSAI,fflo:RegulatoryBody,,0.85,FSSAI's RUCO - Repurpose Used Cooking Oil campaign
oil-ddafc10e030001c7_chunk_0002,oil-ddafc10e030001c7,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-widespread-reuse-cooking-oil-india-847,news,2,Directive to conduct inquiry,fflo:RegulatoryAction,,fflo:issuedBy,NHRC,fflo:RegulatoryBody,,0.95,The Commission directed the FSSAI to conduct an inquiry
oil-ddafc10e030001c7_chunk_0002,oil-ddafc10e030001c7,https://www.newkerala.com/news/o/nhrc-seeks-report-fssai-widespread-reuse-cooking-oil-india-847,news,2,Notice under Section 12,fflo:RegulatoryAction,,fflo:issuedBy,NHRC,fflo:RegulatoryBody,,0.9,NHRC Bench headed by Member Priyank Kanoongo issued a notice
oil-dec9b0911696c878_chunk_0001,oil-dec9b0911696c878,https://www.newindianexpress.com/world/2021/apr/06/sri-lanka-bans-palm-oil-imports-with-immediate-effect-asks-plantations-to-uproot-trees-2286572.html,news,1,palm oil import ban,fflo:RegulatoryAction,,fflo:targets,palm oil,fkg:Food,,0.95,Sri Lankan President Gotabaya Rajapaksa has banned the import of palm oil
oil-dec9b0911696c878_chunk_0001,oil-dec9b0911696c878,https://www.newindianexpress.com/world/2021/apr/06/sri-lanka-bans-palm-oil-imports-with-immediate-effect-asks-plantations-to-uproot-trees-2286572.html,news,1,palm oil import ban,fflo:RegulatoryAction,,fflo:targets,palm oil,fkg:Food,,0.95,banned the import of palm oil
oil-dec9b0911696c878_chunk_0001,oil-dec9b0911696c878,https://www.newindianexpress.com/world/2021/apr/06/sri-lanka-bans-palm-oil-imports-with-immediate-effect-asks-plantations-to-uproot-trees-2286572.html,news,1,palm oil cultivation ban,fflo:RegulatoryAction,,fflo:targets,palm oil,fkg:Food,,0.95,"cultivation of palm (katupol) oil, at the same time, will be completely banned"
oil-dec9b0911696c878_chunk_0001,oil-dec9b0911696c878,https://www.newindianexpress.com/world/2021/apr/06/sri-lanka-bans-palm-oil-imports-with-immediate-effect-asks-plantations-to-uproot-trees-2286572.html,news,1,palm oil import ban,fflo:RegulatoryAction,,fflo:issuedBy,Controller General of the Department of Imports and Exports Control,fflo:RegulatoryBody,,0.85,Controller General of the Department of Imports and Exports Control has been advised to issue the relevant gazette order
oil-dec9b0911696c878_chunk_0002,oil-dec9b0911696c878,https://www.newindianexpress.com/world/2021/apr/06/sri-lanka-bans-palm-oil-imports-with-immediate-effect-asks-plantations-to-uproot-trees-2286572.html,news,2,coconut oil,fkg:Food,,fflo:commonIn,Sri Lanka,fflo:GeographicRegion,,0.9,Coconut accounts for approximately 12 per cent of all agricultural produce in Sri Lanka
oil-df999a5f64609b68_chunk_0002,oil-df999a5f64609b68,https://www.livemint.com/market/commodities/indonesias-surprise-ban-of-cooking-oil-exports-will-not-be-strict-as-feared-11650879378335.html,news,2,crude palm oil,fkg:Food,,fkg:hasIngredient,oil palm tree fruits,fkg:Ingredient,,0.85,Fruits of the oil palm tree are crushed to produce crude palm oil
oil-df999a5f64609b68_chunk_0002,oil-df999a5f64609b68,https://www.livemint.com/market/commodities/indonesias-surprise-ban-of-cooking-oil-exports-will-not-be-strict-as-feared-11650879378335.html,news,2,"refined, bleached and deodorized palm oil",fkg:Food,,fflo:outputOf,processing crude palm oil,fflo:TransformationEvent,,0.9,"Processing crude palm oil produces refined, bleached and deodorized palm oil"
oil-df999a5f64609b68_chunk_0002,oil-df999a5f64609b68,https://www.livemint.com/market/commodities/indonesias-surprise-ban-of-cooking-oil-exports-will-not-be-strict-as-feared-11650879378335.html,news,2,"refined, bleached and deodorized palm oil",fkg:Food,,fflo:inputTo,further processing into RBD palm olein,fflo:TransformationEvent,,0.85,which can be further processed into RBD palm olein
oil-df999a5f64609b68_chunk_0002,oil-df999a5f64609b68,https://www.livemint.com/market/commodities/indonesias-surprise-ban-of-cooking-oil-exports-will-not-be-strict-as-feared-11650879378335.html,news,2,RBD palm olein,fkg:Food,,fflo:foundAt,industrial frying of processed foods,fflo:SupplyChainStep,,0.75,and in industrial frying of processed foods
oil-dfab8a52e45ffafe_chunk_0001,oil-dfab8a52e45ffafe,https://timesofindia.indiatimes.com/city/dehradun/72-of-255-food-samples-tested-on-char-dham-route-sub-standard/articleshow/100236524.cms,news,1,sweets substandard finding,fflo:IncidentFinding,,fflo:inRegion,Uttarakhand,fflo:GeographicRegion,,0.85,72 out of 255 food samples tested on the Char Dham route in Uttarakhand were found either adulterated or sub-standard
oil-dfab8a52e45ffafe_chunk_0001,oil-dfab8a52e45ffafe,https://timesofindia.indiatimes.com/city/dehradun/72-of-255-food-samples-tested-on-char-dham-route-sub-standard/articleshow/100236524.cms,news,1,Oil quality failure finding,fflo:FieldDetected,,fflo:foundAtStep,Retail,fflo:SupplyChainStep,,0.85,four out of 12 samples of oil also failed the quality test
oil-dfab8a52e45ffafe_chunk_0001,oil-dfab8a52e45ffafe,https://timesofindia.indiatimes.com/city/dehradun/72-of-255-food-samples-tested-on-char-dham-route-sub-standard/articleshow/100236524.cms,news,1,pulses substandard finding,fflo:IncidentFinding,,fflo:inRegion,Uttarakhand,fflo:GeographicRegion,,0.85,72 out of 255 food samples tested on the Char Dham route in Uttarakhand
oil-dfab8a52e45ffafe_chunk_0001,oil-dfab8a52e45ffafe,https://timesofindia.indiatimes.com/city/dehradun/72-of-255-food-samples-tested-on-char-dham-route-sub-standard/articleshow/100236524.cms,news,1,sweets substandard finding,fflo:FieldDetected,,fflo:producedBy,FieldTest,fflo:DetectionMethod,,0.85,on the spot testing was done
oil-dff190b8b3a0013d_chunk_0001,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,1,rasgullas contamination finding,fflo:IncidentFinding,,fflo:foundAtStep,Retail,fflo:SupplyChainStep,,0.85,found rasgullas polluted and infested with mosquitoes
oil-dff190b8b3a0013d_chunk_0001,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,1,rasgullas,fkg:Food,,fflo:hasAdulterant,mosquitoes,fflo:ContaminantAdulterant,,0.9,rasgullas polluted and infested with mosquitoes
oil-dff190b8b3a0013d_chunk_0001,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,1,rasgullas,fkg:Food,,fflo:hasAdulterationMethod,unhygienic storage,fflo:AdulterationMethod,,0.8,stored in unhygienic and contaminated conditions
oil-dff190b8b3a0013d_chunk_0001,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,1,unhygienic storage,fflo:AdulterationMethod,,fflo:hasFraudType,Contamination,fflo:FraudType,,0.85,stored in unhygienic and contaminated conditions
oil-dff190b8b3a0013d_chunk_0001,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,1,IncidentFinding_Rasgulla,fflo:IncidentFinding,,fflo:foundIn,rasgullas,fkg:Food,,0.9,A food safety team found rasgullas polluted and infested with mosquitoes
oil-dff190b8b3a0013d_chunk_0001,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,1,edible oil,fkg:Food,,fflo:hasAdulterationMethod,false fortification labeling,fflo:AdulterationMethod,,0.9,bore the fortification logo but fortification was not conducted
oil-dff190b8b3a0013d_chunk_0001,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,1,false fortification labeling,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.95,bore the fortification logo but fortification was not conducted
oil-dff190b8b3a0013d_chunk_0001,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,1,edible oil containers bearing the fortification logo without actual fortification,fflo:IncidentFinding,,fflo:foundAtStep,Processing,fflo:SupplyChainStep,,0.85,products bore the fortification logo but fortification was not conducted
oil-dff190b8b3a0013d_chunk_0002,oil-dff190b8b3a0013d,https://timesofindia.indiatimes.com/city/noida/100kg-rasgullas-destroyed-over-11000-oil-packs-seized-in-pre-holi-drive/articleshow/128728715.cms,news,2,Gopi brand oil,fkg:Food,,fflo:hasAdulterationMethod,Mislabeling,fflo:FraudType,,0.85,unclear batch numbers
oil-e117f89549b57472_chunk_0001,oil-e117f89549b57472,https://www.thehindubusinessline.com/economy/agri-business/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran/article68217583.ece,news,1,de-oiled rice bran,fkg:Food,,fflo:hasDefinition,by-product of the rice milling process that's made from the pressed cake of rice bran after oil is extracted from it,xsd:string,,0.95,De-oiled rice bran (DORB) is a by-product of the rice milling process that's made from the pressed cake of rice bran after oil is extracted from it
oil-e117f89549b57472_chunk_0001,oil-e117f89549b57472,https://www.thehindubusinessline.com/economy/agri-business/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran/article68217583.ece,news,1,de-oiled rice bran,fkg:Food,,fflo:outputOf,rice milling process,fflo:TransformationEvent,,0.9,by-product of the rice milling process
oil-e117f89549b57472_chunk_0001,oil-e117f89549b57472,https://www.thehindubusinessline.com/economy/agri-business/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran/article68217583.ece,news,1,de-oiled rice bran,fkg:Food,,fflo:commonIn,Bangladesh,fflo:GeographicRegion,,0.9,"primarily serving Vietnam, Thailand, Bangladesh and other Asian countries"
oil-e117f89549b57472_chunk_0002,oil-e117f89549b57472,https://www.thehindubusinessline.com/economy/agri-business/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran/article68217583.ece,news,2,oilmeals,fkg:Food,,fflo:hasDefinition,residue left over after the extraction of oil from oilseeds,xsd:string,,0.95,Oilmeals are the residue left over after the extraction of oil from oilseeds
oil-e117f89549b57472_chunk_0002,oil-e117f89549b57472,https://www.thehindubusinessline.com/economy/agri-business/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran/article68217583.ece,news,2,oilmeals,fkg:Food,,fflo:hasDefinition,widely utilized as livestock feed globally,xsd:string,,0.9,widely utilized as livestock feed globally
oil-e1aa62675070cacd_chunk_0001,oil-e1aa62675070cacd,https://www.hindustantimes.com/cities/chandigarh-news/argemone-poisoning-claims-life-in-jawalamukhi-alert-sounded-in-hp-s-kangra-101668798072979.html,news,1,Argemone mexicana,fflo:NaturalAdulterant,,fflo:causesEffect,epidemic dropsy,fflo:HealthEffect,,0.95,"epidemic dropsy, which is caused after one consumes edible oils contaminated with Argemone mexicana"
oil-e1aa62675070cacd_chunk_0001,oil-e1aa62675070cacd,https://www.hindustantimes.com/cities/chandigarh-news/argemone-poisoning-claims-life-in-jawalamukhi-alert-sounded-in-hp-s-kangra-101668798072979.html,news,1,Argemone mexicana,fflo:NaturalAdulterant,,fflo:isSubstituteFor,mustard seeds,fkg:Food,,0.9,Its seeds resemble those of mustard
oil-e1aa62675070cacd_chunk_0001,oil-e1aa62675070cacd,https://www.hindustantimes.com/cities/chandigarh-news/argemone-poisoning-claims-life-in-jawalamukhi-alert-sounded-in-hp-s-kangra-101668798072979.html,news,1,mustard oil,fkg:Food,,fflo:hasAdulterant,Argemone mexicana,fflo:NaturalAdulterant,,0.85,edible oils contaminated with Argemone mexicana
oil-e1aa62675070cacd_chunk_0001,oil-e1aa62675070cacd,https://www.hindustantimes.com/cities/chandigarh-news/argemone-poisoning-claims-life-in-jawalamukhi-alert-sounded-in-hp-s-kangra-101668798072979.html,news,1,Argemone mexicana,fflo:NaturalAdulterant,,fflo:commonIn,India,fflo:GeographicRegion,,0.8,weed that wildly grows in most parts of the country
oil-e1aa62675070cacd_chunk_0001,oil-e1aa62675070cacd,https://www.hindustantimes.com/cities/chandigarh-news/argemone-poisoning-claims-life-in-jawalamukhi-alert-sounded-in-hp-s-kangra-101668798072979.html,news,1,Argemone mexicana,fflo:NaturalAdulterant,,fflo:foundAt,fflo:Distribution,fflo:SupplyChainStep,,0.85,contaminated mustard seeds may have been sold in other areas
